	HC	wG	D5G	D1G	D4D5G	DG	Phase	X	Y
2304	0.330842876	100	0.440098454	0.717767676	0.736958636	1.486642015	5	-7.5173512	0.132647
2305	-0.045578527	100	0.013510282	0.918628828	0.768874339	0.918628828	5	-6.260529	0.132647
2306	0	0.001	0	0	0	0	2	-5.0037074	0.132647
2307	0	3.36584	0	0	0	0	2	-3.7468853	0.132647
2308	0.621754307	100	0.769780493	0	0.884560206	0.715505072	5	-2.4900634	0.132647
2309	0.573861675	100	0.715505072	0.01337818	0.715505072	0.672189914	5	-1.2332417	0.132647
2310	0	100	0	0.714036661	0.658811733	1.336850106	5	0.023580147	0.132647
2311	0.173311538	100	0.261572459	0.554720367	0.622813445	1.291993341	5	1.2804019	0.132647
2312	0.282391891	100	0.385190266	0.704293308	0.737272974	1.010937824	5	2.5372238	0.132647
2313	-0.007150559	100	0.057059657	0.814113286	0.306644516	2.115189052	5	3.7940457	0.132647
2314	0.705762777	100	0.864985015	0	1.301075766	1.249176552	5	5.0508676	0.132647
2315	0.592744752	100	0.736904751	0	1.249176552	1.512583686	5	6.3076892	0.132647
2316	0.837171246	100	1.013906671	0	1.512583686	0.609780496	5	7.5645113	0.132647
2317	0.393075009	100	0.510624443	0.760570632	0.609780496	1.994160128	5	8.8213329	0.132647
2318	0	100	1.233589496	0	1.233589496	0.617599676	1	10.078155	0.132647
2319	0.474669266	63.1122	0.603093003	1.13270856	0.617599676	1.699670646	3	11.334977	0.132647
2320	0.440167449	40.5839	0.563993029	1.774380862	0.566962086	2.706922635	4	12.591799	0.132647
2321	0.694672383	36.5199	0.852416571	1.293222631	0.932541773	1.932178827	4	13.84862	0.132647
2322	0.444872395	37.2853	0.569325017	1.409568009	0.638956197	1.819641592	6	15.105442	0.132647
2323	0.251863054	35.6964	0.350592763	1.927813882	0.410073583	2.473612423	6	16.362265	0.132647
2324	0.361627351	35.5138	0.474985666	1.636506231	0.545798541	2.131940048	6	17.619085	0.132647
2325	0.28813256	36.0395	0.391696011	1.681462324	0.495433817	2.162190963	6	18.875908	0.132647
2326	0.300641368	35.7482	0.405871904	1.720422566	0.480728639	2.344833786	6	20.13273	0.132647
2327	0.41725138	35.9677	0.538022869	1.517719769	0.624411221	2.165806664	6	21.389551	0.132647
2328	0.439240502	35.8678	0.562942545	1.511579146	0.648086895	2.061619191	6	22.646374	0.132647
2329	0.350060883	36.003	0.461877701	1.64578604	0.550040046	2.30475153	6	23.903194	0.132647
2330	0.444501739	36.4633	0.568904963	1.441862273	0.65896549	1.908357597	6	25.160017	0.132647
2331	0.29271008	36.7316	0.396883591	1.794271129	0.466495325	2.343128015	6	26.41684	0.132647
2332	0.348697172	36.5163	0.460332244	1.782928572	0.548856887	2.367908072	6	27.67366	0.132647
2333	0.38748988	36.7731	0.504294969	1.744863953	0.5849795	2.378106314	6	28.930483	0.132647
2334	0.419413122	36.7212	0.540472713	1.548251646	0.633242361	2.091008826	6	30.187304	0.132647
2335	0.351919066	36.4919	0.463983528	1.730951773	0.54275718	2.1673477	6	31.444126	0.132647
2336	0.26054847	35.379	0.360435709	2.040915621	0.436395927	2.680496357	6	32.700947	0.132647
2337	0.430893796	35.967	0.55348345	1.593761285	0.639580736	2.2130331	6	33.957771	0.132647
2338	0.410862756	36.2659	0.530782815	1.611582961	0.619271815	2.292453233	6	35.214592	0.132647
2339	0.470295184	36.6414	0.598135974	1.588996617	0.680870273	2.192311997	6	36.471413	0.132647
2340	0.39733543	36.7627	0.515452664	1.696497534	0.60331538	1.696497534	4	37.728237	0.132647
2341	0.472374844	43.1764	0.600492797	1.282460211	0.719273186	1.826972879	4	-42.708363	-1.12401
2342	0.371707643	38.4673	0.486409387	1.645438184	0.544512668	2.233994912	6	-41.451542	-1.12401
2343	0.426996817	37.6283	0.549067109	1.349447104	0.588556728	2.103443611	6	-40.194717	-1.12401
2344	0.553186415	37.968	0.692074359	0.972013849	0.753996507	1.57126528	4	-38.937897	-1.12401
2345	0.39165299	43.1097	0.509012908	1.389974519	0.599251431	1.907533939	4	-37.681076	-1.12401
2346	0.315198185	45.6601	0.42236875	1.573641096	0.517559421	1.994006147	4	-36.424252	-1.12401
2347	0.275823176	41.8219	0.37774612	1.742977215	0.420365051	2.6050039	4	-35.167431	-1.12401
2348	0.627410188	39.579	0.77619015	1.046011113	0.862026684	1.497963139	4	-33.91061	-1.12401
2349	0.25233945	39.1941	0.351132649	1.854541661	0.451952026	2.473754219	4	-32.65379	-1.12401
2350	0.419639032	36.691	0.540728731	1.755052785	0.619212558	2.430496936	6	-31.396967	-1.12401
2351	0.476469188	37.713	0.605132806	1.453868074	0.675444151	2.170378166	6	-30.140144	-1.12401
2352	0.426135036	37.1582	0.548090476	1.657344747	0.716510092	2.421668063	4	-28.883322	-1.12401
2353	0.546765656	38.0244	0.684797888	1.269229915	0.764323316	1.873256689	6	-27.626501	-1.12401
2354	0.408163018	37.8815	0.527723275	1.429146269	0.604026774	2.073006749	6	-26.369678	-1.12401
2355	0.447581951	37.957	0.572395684	1.378887873	0.64386048	2.061859886	6	-25.112856	-1.12401
2356	0.447788419	38.9734	0.572629668	1.515009694	0.682972013	2.323866901	6	-23.856035	-1.12401
2357	0.547838235	38.6313	0.686013412	1.402048053	0.808857207	2.131825254	6	-22.599213	-1.12401
2358	0.501796549	39.3228	0.633835617	1.458519846	0.729777201	2.236339173	6	-21.342392	-1.12401
2359	0.556559033	38.8331	0.695896457	1.230656258	0.777819327	2.056776844	6	-20.085569	-1.12401
2360	0.599529887	38.5248	0.74459416	1.335250583	0.826120586	2.091353215	6	-18.828747	-1.12401
2361	0.534653173	38.7624	0.671071138	1.353748242	0.756102632	1.993002756	6	-17.571926	-1.12401
2362	0.425363554	38.6953	0.547216177	1.5973393	0.639254514	2.38039985	6	-16.315104	-1.12401
2363	0.564980683	37.6131	0.705440484	1.519971028	0.78306055	2.283087941	6	-15.058282	-1.12401
2364	0.528414914	38.1441	0.664001489	1.418341349	0.763116913	2.299989751	6	-13.80146	-1.12401
2365	0.627624166	37.991	0.776432645	1.413609228	0.881648402	2.041798508	6	-12.544639	-1.12401
2366	0.432868177	38.9952	0.555720962	1.949618724	0.628189281	2.726708626	6	-11.287816	-1.12401
2367	0.469808644	45.2256	0.597584592	1.297388703	0.777089903	1.703105832	4	-10.030994	-1.12401
2368	0.043781104	85.9585	0.11477913	1.033958666	0.405717129	1.663601414	3	-8.7741728	-1.12401
2369	0.498096761	100	0.629642748	0.006111495	0.629642748	0.970723951	5	-7.5173512	-1.12401
2370	0.456943299	100	0.583004645	0.318869629	0.964612456	1.41647872	5	-6.260529	-1.12401
2371	0.477691192	100	0.60651767	0	1.097609092	0.879784101	5	-5.0037074	-1.12401
2372	0.393136353	100	0.510693963	0.350655409	0.879784101	1.265975767	5	-3.7468853	-1.12401
2373	0.404653399	100	0.523745919	0.000344691	0.915320358	0.633700973	5	-2.4900634	-1.12401
2374	0.148857863	100	0.233859772	0.822023725	0.633356282	1.592599794	5	-1.2332417	-1.12401
2375	0.235524502	100	0.332076725	0.580310497	0.770576068	1.359426337	5	0.023580147	-1.12401
2376	0.350830798	100	0.462750224	0.530473549	0.77911584	1.322009097	5	1.2804019	-1.12401
2377	0.429672903	100	0.552099845	0.202017226	0.791535548	0.904509148	5	2.5372238	-1.12401
2378	0.317163603	100	0.424596104	0.612803865	0.702491922	1.530569019	5	3.7940457	-1.12401
2379	0.430637309	100	0.55319278	0.820981604	0.917765154	1.854508572	5	5.0508676	-1.12401
2380	0.408194032	100	0.527758422	0.944520859	1.033526968	1.461585912	5	6.3076892	-1.12401
2381	0.38865241	100	0.505612432	0.946777704	0.517065054	0.986406908	5	7.5645113	-1.12401
2382	-0.043912158	60.5815	0.015398733	1.68992224	0.039629204	2.322513455	3	8.8213329	-1.12401
2383	0.218419099	46.6749	0.312691635	1.580853042	0.632591215	2.049792594	3	10.078155	-1.12401
2384	0.310971632	32.8964	0.417578912	2.246049431	0.468939553	2.617106149	4	11.334977	-1.12401
2385	0.217849941	35.3976	0.312046624	2.167510596	0.371056719	2.717689355	6	12.591799	-1.12401
2386	0.371778232	36.284	0.486489384	1.551387885	0.550178759	2.080478795	6	13.84862	-1.12401
2387	0.337204027	36.6754	0.447307374	1.590811177	0.529090909	2.073745134	6	15.105442	-1.12401
2388	0.304137587	36.1017	0.409834074	1.672109794	0.482933957	2.246481517	6	16.362265	-1.12401
2389	0.382147537	35.8217	0.498240636	1.665908338	0.574371723	2.124161839	6	17.619085	-1.12401
2390	0.284259262	35.6799	0.387306507	1.7284826	0.4582535	2.140228674	6	18.875908	-1.12401
2391	0.256435833	35.7668	0.355774969	1.846251761	0.411746074	2.415790623	6	20.13273	-1.12401
2392	0.365873659	35.8146	0.479797891	1.566006209	0.569538862	2.219114946	6	21.389551	-1.12401
2393	0.446295164	36.158	0.570937402	1.49803271	0.653108737	2.149847525	6	22.646374	-1.12401
2394	0.440592053	36.3396	0.564474221	1.417833073	0.651814815	1.911290932	6	23.903194	-1.12401
2395	0.325154684	36.3536	0.43365218	1.641909568	0.493457859	2.239157423	6	25.160017	-1.12401
2396	0.40152976	36.4669	0.520205984	1.582783262	0.597247855	2.179867707	6	26.41684	-1.12401
2397	0.399264898	36.9425	0.517639277	1.649951301	0.597084445	2.278576363	6	27.67366	-1.12401
2398	0.417839251	37.0266	0.538689088	1.686469812	0.628625062	2.285928991	6	28.930483	-1.12401
2399	0.405346765	36.4874	0.524531693	1.677502451	0.599459179	2.274010373	6	30.187304	-1.12401
2400	0.399407026	36.3707	0.517800347	1.589528015	0.596507922	2.146485134	6	31.444126	-1.12401
2401	0.367277675	36.293	0.481389024	1.579813224	0.556957119	2.034884222	6	32.700947	-1.12401
2402	0.283123421	35.5931	0.38601929	1.99446215	0.455070999	2.606350514	6	33.957771	-1.12401
2403	0.402438912	36.1634	0.5212363	1.610293614	0.611888364	2.287950398	6	35.214592	-1.12401
2404	0.451763656	36.9437	0.577134696	1.539415602	0.677656784	2.21904102	6	36.471413	-1.12401
2405	0.469627178	36.4492	0.597378942	1.462331793	0.679625418	1.462331793	4	37.728237	-1.12401
2406	0.662486447	42.2591	0.815941123	0.999606563	0.944512332	1.768289864	4	-42.708363	-2.38067
2407	0.555460934	39.6878	0.694652011	1.06942454	0.7686833	1.639062961	4	-41.451542	-2.38067
2408	0.399148361	40.2321	0.517507208	1.400059507	0.569638422	1.89294699	4	-40.194717	-2.38067
2409	0.328112979	37.1458	0.437004735	1.690604123	0.492887482	2.158182431	6	-38.937897	-2.38067
2410	0.333558104	37.8496	0.443175549	1.774194075	0.467578307	2.200990806	4	-37.681076	-2.38067
2411	0.294884107	40.7366	0.399347356	1.776820257	0.426796731	2.338023329	4	-36.424252	-2.38067
2412	0.40867305	37.8712	0.52830128	1.544752523	0.561203072	2.170490194	6	-35.167431	-2.38067
2413	0.317224459	36.9767	0.424665071	1.64435186	0.625737671	2.196669355	4	-33.91061	-2.38067
2414	0.321843408	37.0808	0.429899601	1.690758679	0.552317495	2.344699302	6	-32.65379	-2.38067
2415	0.456287243	38.3239	0.582261155	1.733976372	0.653940624	2.389807787	6	-31.396967	-2.38067
2416	0.447194218	38.1517	0.571956276	1.491405247	0.655831415	2.168633967	6	-30.140144	-2.38067
2417	0.468865119	38.1659	0.596515321	1.51994314	0.677228721	2.242341153	6	-28.883322	-2.38067
2418	0.510711642	37.9452	0.643938851	1.468185597	0.722398013	2.153210016	6	-27.626501	-2.38067
2419	0.472215747	36.3257	0.600312496	1.54860435	0.685024419	2.2077152	6	-26.369678	-2.38067
2420	0.466913738	37.8228	0.594303873	1.426995086	0.65911085	2.192566385	6	-25.112856	-2.38067
2421	0.545712139	38.3558	0.683603966	1.110569887	0.765571299	1.73743507	6	-23.856035	-2.38067
2422	0.426733028	39.2242	0.548768164	1.382131426	0.626865183	2.078134283	6	-22.599213	-2.38067
2423	0.479626061	39.0074	0.608710405	1.402842499	0.696002857	2.107919079	6	-21.342392	-2.38067
2424	0.499170575	38.2487	0.630859673	1.502605876	0.70507658	2.250364573	6	-20.085569	-2.38067
2425	0.524884872	37.7895	0.660000988	1.41640213	0.747758697	2.094625261	6	-18.828747	-2.38067
2426	0.462318393	38.7513	0.589096094	1.440460942	0.678223131	2.082904921	6	-17.571926	-2.38067
2427	0.43401438	38.2301	0.557019923	1.694572297	0.642443978	2.481487637	6	-16.315104	-2.38067
2428	0.565931822	38.1106	0.706518385	1.354302134	0.786915341	1.825321358	4	-15.058282	-2.38067
2429	0.295294785	38.7765	0.399812766	1.874772816	0.471019224	2.701991112	6	-13.80146	-2.38067
2430	0.587787059	37.7452	0.731286332	1.425405189	0.827218296	2.212780339	6	-12.544639	-2.38067
2431	0.558028484	39.2294	0.697561745	1.623911141	0.787375151	2.237320886	6	-11.287816	-2.38067
2432	0.44101917	40.4949	0.564958261	1.707551515	0.613409745	2.428391278	4	-10.030994	-2.38067
2433	0.407760809	55.7135	0.527267462	1.3439262	0.720839763	1.94431395	3	-8.7741728	-2.38067
2434	0.392513164	100	0.50998772	0.585397983	0.60038775	1.341281113	5	-7.5173512	-2.38067
2435	0.0258826	100	0.094495241	0.762220544	0.75588313	1.856894121	5	-6.260529	-2.38067
2436	0.592952247	100	0.7371399	0.00115046	1.094673577	0.742907974	5	-5.0037074	-2.38067
2437	0.59702683	100	0.741757514	0	0.741757514	0.651976496	5	-3.7468853	-2.38067
2438	0.199924705	100	0.29173244	0.436021365	0.651976496	1.135163761	5	-2.4900634	-2.38067
2439	0	100	0	0.076964679	0.699142396	0.92988415	5	-1.2332417	-2.38067
2440	0.443492878	100	0.567761648	0.2227204	0.852919471	0.664787404	5	0.023580147	-2.38067
2441	0	100	0	0.285265464	0.442067004	0.964075925	5	1.2804019	-2.38067
2442	0.19772353	100	0.289237908	0.854718511	0.678810462	1.55135477	5	2.5372238	-2.38067
2443	0.323712197	100	0.432017449	0.806031104	0.696636259	1.756613553	5	3.7940457	-2.38067
2444	0.472283887	60.667	0.600389718	1.391785298	0.950582449	2.056873238	3	5.0508676	-2.38067
2445	0.333431944	100	0.443032575	0.932536042	0.66508794	1.633715804	5	6.3076892	-2.38067
2446	0.379487061	46.345	0.49522559	1.455046078	0.701179762	1.94796508	4	7.5645113	-2.38067
2447	0.377211734	42.2832	0.492647024	1.818265129	0.492919002	2.28943657	4	8.8213329	-2.38067
2448	0.254061193	38.528	0.353083855	1.819329144	0.471171441	2.336263932	4	10.078155	-2.38067
2449	0.336613572	37.2336	0.446638227	1.614794292	0.516934788	2.17073182	6	11.334977	-2.38067
2450	0.364372596	37.5246	0.478096777	1.509319929	0.555937528	1.921423031	6	12.591799	-2.38067
2451	0.258872144	36.3586	0.358535974	1.791062359	0.412103102	2.237709674	6	13.84862	-2.38067
2452	0.275249303	35.5986	0.377095765	1.869553347	0.446647315	2.530409488	6	15.105442	-2.38067
2453	0.449446969	36.617	0.574509257	1.2826752	0.660856142	1.737194707	6	16.362265	-2.38067
2454	0.284702029	36.0921	0.387808283	1.743889695	0.454519506	2.370892809	6	17.619085	-2.38067
2455	0.420965612	36.0504	0.542232108	1.405459903	0.627003115	2.071325577	6	18.875908	-2.38067
2456	0.455956163	36.2506	0.581885951	1.373337891	0.665865674	2.024918681	6	20.13273	-2.38067
2457	0.440286384	36.4422	0.564127816	1.355609104	0.651580789	2.05955457	6	21.389551	-2.38067
2458	0.487551847	36.2855	0.617692483	1.343860084	0.703945465	1.753464541	6	22.646374	-2.38067
2459	0.301632495	35.1798	0.406995121	1.969158451	0.409604457	2.418991923	4	23.903194	-2.38067
2460	0.280496825	35.8184	0.383042639	1.80730319	0.449833472	2.285434288	6	25.160017	-2.38067
2461	0.294580974	36.0523	0.399003824	1.728075287	0.478131097	2.24530239	6	26.41684	-2.38067
2462	0.324366724	36.075	0.432759207	1.830506685	0.517227103	2.474253262	6	27.67366	-2.38067
2463	0.373467568	36.0702	0.488403862	1.74807587	0.643746576	2.390995417	4	28.930483	-2.38067
2464	0.442286606	36.2885	0.566394612	1.623671484	0.642919548	2.267661356	6	30.187304	-2.38067
2465	0.425463663	36.0403	0.547329628	1.62813561	0.643989871	2.079433962	6	31.444126	-2.38067
2466	0.285208299	35.8092	0.388382025	2.014846311	0.451298352	2.588298695	6	32.700947	-2.38067
2467	0.374401002	35.6644	0.489461697	1.723027847	0.573452385	2.411967568	6	33.957771	-2.38067
2468	0.476816535	36.1911	0.605526445	1.536920971	0.688939721	1.962902009	6	35.214592	-2.38067
2469	0.250696777	35.2315	0.349271053	2.156973758	0.425981038	2.746905449	6	36.471413	-2.38067
2470	0.391358693	36.5812	0.50867939	1.63416589	0.589931691	1.63416589	4	37.728237	-2.38067
2471	0.423628541	42.3904	0.545249934	1.81793299	0.663781543	2.26587464	4	-42.708363	-3.63733
2472	0.303628031	41.9195	0.409256608	1.510759103	0.44794165	1.880604118	4	-41.451542	-3.63733
2473	0.263997359	40.6029	0.364344242	1.814431636	0.369845014	2.458328329	4	-40.194717	-3.63733
2474	0.449449219	42.2079	0.574511808	1.261449137	0.643896693	1.867380933	4	-38.937897	-3.63733
2475	0.415291919	38.6981	0.535802266	1.806088725	0.605931796	2.420972777	6	-37.681076	-3.63733
2476	0.404549738	38.3947	0.523628443	1.739232256	0.614884052	2.374128044	6	-36.424252	-3.63733
2477	0.420080755	36.9942	0.541229324	1.709433908	0.634895788	2.326337113	6	-35.167431	-3.63733
2478	0.42229421	35.3876	0.543737772	1.862506461	0.616903206	2.631500479	6	-33.91061	-3.63733
2479	0.55360972	37.378	0.69255408	1.271903634	0.768994017	1.763257047	6	-32.65379	-3.63733
2480	0.322643597	37.4657	0.430806434	1.635380417	0.491353413	2.156956682	6	-31.396967	-3.63733
2481	0.342942676	37.1904	0.45381083	1.807339264	0.521576265	2.285498396	6	-30.140144	-3.63733
2482	0.29032274	37.1077	0.394178082	2.047255256	0.478159132	2.776628228	6	-28.883322	-3.63733
2483	0.521325362	37.9682	0.655967092	1.273637287	0.729372972	1.959065758	6	-27.626501	-3.63733
2484	0.476365458	37.8033	0.605015251	1.354859367	0.68542847	2.07065095	6	-26.369678	-3.63733
2485	0.497379323	38.4007	0.628829695	1.210997852	0.715791583	1.866648409	6	-25.112856	-3.63733
2486	0.459188958	37.9617	0.58554959	1.43557542	0.655650556	2.132882369	6	-23.856035	-3.63733
2487	0.493983832	38.2594	0.624981678	1.336484776	0.697306949	1.836919654	6	-22.599213	-3.63733
2488	0.365235148	37.7181	0.479074284	1.790865117	0.500434878	2.422502467	6	-21.342392	-3.63733
2489	0.421744104	38.0456	0.543114352	1.66269482	0.63163735	2.392966031	6	-20.085569	-3.63733
2490	0.512935173	38.3262	0.646458718	1.323509255	0.730271211	1.911891457	6	-18.828747	-3.63733
2491	0.390784267	37.9836	0.508028408	1.642828117	0.588382202	2.201302942	6	-17.571926	-3.63733
2492	0.369802247	38.3428	0.484250054	1.719962493	0.558474825	2.393707619	6	-16.315104	-3.63733
2493	0.472208879	38.104	0.600304713	1.513761136	0.673745126	2.191236867	6	-15.058282	-3.63733
2494	0.445911511	38.4506	0.570502619	1.683786404	0.677475731	2.362699127	6	-13.80146	-3.63733
2495	0.453761469	37.4106	0.579398764	1.71023173	0.678912723	2.498909555	6	-12.544639	-3.63733
2496	0.565824882	38.2409	0.706397192	1.535886009	0.788677824	2.244463068	6	-11.287816	-3.63733
2497	0.566052342	38.9753	0.706654966	1.643935035	0.708577059	2.325374214	4	-10.030994	-3.63733
2498	0.497734427	38.9026	0.629232124	1.523789065	0.681439179	1.995218123	4	-8.7741728	-3.63733
2499	0.358489001	73.5073	0.471429058	1.061559494	0.471429058	1.876638477	3	-7.5173512	-3.63733
2500	0	100	0	0	0.815078982	1.037354826	5	-6.260529	-3.63733
2501	0.422757716	100	0.544263051	0.427041497	1.037354826	1.548848511	5	-5.0037074	-3.63733
2502	0.584735492	100	0.727828073	0	1.121807014	1.397261569	5	-3.7468853	-3.63733
2503	0.636788457	100	0.786818287	0	1.397261569	0.771899605	5	-2.4900634	-3.63733
2504	0.618217431	100	0.765772248	0.371921762	0.771899605	1.319085017	5	-1.2332417	-3.63733
2505	0.430667117	100	0.553226561	0.339795259	0.947163255	1.46721228	5	0.023580147	-3.63733
2506	0.466943376	100	0.594337461	0.736548564	1.127417021	1.301300577	5	1.2804019	-3.63733
2507	0.212094281	100	0.30552389	0.62211885	0.564752013	0.648220841	5	2.5372238	-3.63733
2508	-0.040625113	100	0.019123852	1.179751278	0.026101992	2.185956811	5	3.7940457	-3.63733
2509	0.548594907	47.8332	0.686870929	1.793436117	1.006205533	2.656589133	3	5.0508676	-3.63733
2510	0.480903897	49.0226	0.610158542	1.493023928	0.863153016	2.044332061	4	6.3076892	-3.63733
2511	0.404744861	43.3588	0.52384957	1.377500406	0.551308134	1.979785353	4	7.5645113	-3.63733
2512	0.425299744	35.6018	0.547143862	2.123580962	0.602284948	2.733760958	4	8.8213329	-3.63733
2513	0.408263149	37.5096	0.527836751	1.506208655	0.610179996	1.824288772	6	10.078155	-3.63733
2514	0.164841676	36.3977	0.251973794	2.546008429	0.318080117	3.034110413	4	11.334977	-3.63733
2515	0.309824621	36.8337	0.416279036	1.655466143	0.488101984	2.210489094	6	12.591799	-3.63733
2516	0.431973147	35.4368	0.554706649	1.678014746	0.555022951	2.258823377	4	13.84862	-3.63733
2517	0.379896279	36.1183	0.495689346	1.580632306	0.580808631	2.183196488	6	15.105442	-3.63733
2518	0.397939565	36.1422	0.516137313	1.515144208	0.602564182	2.088167346	6	16.362265	-3.63733
2519	0.383475724	35.8753	0.499745834	1.497906726	0.573023139	2.134299756	6	17.619085	-3.63733
2520	0.425112147	35.426	0.546931264	1.549337007	0.636393031	2.191254696	6	18.875908	-3.63733
2521	0.434160504	36.3941	0.557185522	1.517153857	0.641917689	2.169911121	6	20.13273	-3.63733
2522	0.441888143	36.3708	0.565943045	1.422854865	0.652757264	1.899676389	6	21.389551	-3.63733
2523	0.300798582	35.4655	0.40605007	1.88417448	0.476821524	2.450471485	6	22.646374	-3.63733
2524	0.372765261	35.7618	0.487607957	1.578063903	0.566297005	2.088579301	6	23.903194	-3.63733
2525	0.32684126	35.5997	0.435563531	1.759236975	0.510515398	2.386020808	6	25.160017	-3.63733
2526	0.427689548	36.5204	0.549852163	1.631138558	0.626783832	2.315315967	6	26.41684	-3.63733
2527	0.463736987	36.7053	0.590703747	1.483422684	0.68417741	2.136062924	6	27.67366	-3.63733
2528	0.437688615	36.2713	0.561183834	1.561514375	0.65264024	2.144338072	6	28.930483	-3.63733
2529	0.387186359	36.4818	0.503950996	1.743576315	0.582823697	2.510766358	6	30.187304	-3.63733
2530	0.542350258	37.0869	0.679794037	1.242046467	0.767190044	1.891542211	6	31.444126	-3.63733
2531	0.442197174	36.6427	0.566293262	1.543195296	0.649495744	1.930418599	6	32.700947	-3.63733
2532	0.196812291	35.2531	0.288205225	2.196531726	0.387223303	2.794530277	6	33.957771	-3.63733
2533	0.397597815	36.1183	0.515750018	1.48542259	0.59799855	1.854988791	6	35.214592	-3.63733
2534	0.265650948	35.4207	0.366218209	2.115811481	0.369566202	2.530214329	4	36.471413	-3.63733
2535	0.30689664	35.2361	0.412960834	2.056159617	0.414402848	2.056159617	4	37.728237	-3.63733
2536	0.440824795	44.9286	0.564737982	1.488762623	0.742755478	2.142643242	4	-42.708363	-4.89398
2537	0.38666746	46.9036	0.503362942	1.326348576	0.653880619	1.709170991	4	-41.451542	-4.89398
2538	0.233429878	53.1591	0.329702945	1.34896009	0.382822415	1.959382313	4	-40.194717	-4.89398
2539	0.393528343	40.4343	0.511138195	1.66752698	0.610422223	2.331657972	4	-38.937897	-4.89398
2540	0.474196734	38.8884	0.602557496	1.63013806	0.664130991	2.166517695	6	-37.681076	-4.89398
2541	0.307256021	34.7769	0.41336811	2.211974621	0.536379636	2.796914806	4	-36.424252	-4.89398
2542	0.380157537	38.701	0.495985423	1.761810004	0.584940185	2.51127752	6	-35.167431	-4.89398
2543	0.533297712	38.0985	0.669535032	1.347280255	0.749467516	1.962128677	6	-33.91061	-4.89398
2544	0.430206743	37.865	0.552704832	1.603843888	0.614848423	2.280757541	6	-32.65379	-4.89398
2545	0.477515919	36.5479	0.606319038	1.54437854	0.676913653	2.312454885	6	-31.396967	-4.89398
2546	0.554669011	36.6245	0.693754545	1.574605899	0.768076346	2.208224703	6	-30.140144	-4.89398
2547	0.428060204	37.2532	0.550272217	1.449158115	0.633618804	2.155724006	6	-28.883322	-4.89398
2548	0.495523574	38.0914	0.626726625	1.485969191	0.70656589	2.217294356	6	-27.626501	-4.89398
2549	0.505619183	37.4759	0.638167706	1.432808457	0.731325165	2.031004045	6	-26.369678	-4.89398
2550	0.400520773	37.5003	0.519062526	1.501014982	0.598195587	2.319969205	6	-25.112856	-4.89398
2551	0.593270398	38.0607	0.737500451	1.223718749	0.818954223	1.91317334	6	-23.856035	-4.89398
2552	0.483835187	37.7897	0.613480493	1.426993185	0.689454591	1.946690525	6	-22.599213	-4.89398
2553	0.337153246	37.7155	0.447249825	1.628544437	0.519697341	2.392784017	6	-21.342392	-4.89398
2554	0.54230189	37.595	0.679739223	1.266288446	0.76423958	2.019864543	6	-20.085569	-4.89398
2555	0.538512387	38.3059	0.675444681	1.348459868	0.753576097	2.148275876	6	-18.828747	-4.89398
2556	0.575007427	38.4707	0.716803521	1.22072342	0.799816008	1.873186029	6	-17.571926	-4.89398
2557	0.442394487	37.9027	0.566516871	1.57459926	0.652462609	2.323658628	6	-16.315104	-4.89398
2558	0.532545371	38.3415	0.668682424	1.434737787	0.749059368	2.080822664	6	-15.058282	-4.89398
2559	0.43807172	38.3311	0.561617997	1.665986101	0.646084877	2.423236956	6	-13.80146	-4.89398
2560	0.530830887	38.1559	0.666739446	1.50510891	0.757250854	2.012033881	6	-12.544639	-4.89398
2561	0.042583305	36.2417	0.113421697	2.732774721	0.506924972	3.774214069	3	-11.287816	-4.89398
2562	0.781663603	37.2091	0.951001364	1.448836071	1.041439347	2.182947631	4	-10.030994	-4.89398
2563	0.458576792	36.7571	0.584855838	2.063592264	0.73411156	2.55673447	4	-8.7741728	-4.89398
2564	0.306712927	74.0014	0.412752638	1.008579588	0.493142206	1.878928055	3	-7.5173512	-4.89398
2565	0.710495487	100	0.870348467	0	0.870348467	0.858799706	5	-6.260529	-4.89398
2566	0.213838718	100	0.307500814	0.568119264	0.858799706	0.568119264	5	-5.0037074	-4.89398
2567	0	0.001	0	0	0	0.811661478	2	-3.7468853	-4.89398
2568	0.29861029	100	0.403570138	0.25371373	0.811661478	1.761381432	5	-2.4900634	-4.89398
2569	0.690461004	100	0.84764393	0.294897875	1.507667702	2.575139569	5	-1.2332417	-4.89398
2570	0	100	0	0.751102802	2.280241693	1.462324961	1	0.023580147	-4.89398
2571	0.344705654	100	0.455808765	0.000220779	0.711222159	0.362457143	5	1.2804019	-4.89398
2572	0	100	0	0.970730138	0.362236364	1.458909275	5	2.5372238	-4.89398
2573	0.222267651	86.6666	0.317053095	0.890785654	0.488179137	1.948610065	3	3.7940457	-4.89398
2574	0.555562615	40.2587	0.694767243	1.831207159	1.05782441	2.675985636	3	5.0508676	-4.89398
2575	0.567736396	38.0668	0.708563458	1.74622756	0.844778477	2.395518132	4	6.3076892	-4.89398
2576	0.45833376	37.1086	0.584580417	1.562809162	0.649290571	2.03961376	6	7.5645113	-4.89398
2577	0.300959187	36.7835	0.406232079	1.731294375	0.476804598	2.162060401	6	8.8213329	-4.89398
2578	0.26912194	37.682	0.370151791	1.829387605	0.430766027	2.404425266	6	10.078155	-4.89398
2579	0.381560157	36.4192	0.497574974	1.576167871	0.575037661	1.958251143	6	11.334977	-4.89398
